Review Date,Review Text,Rating
"November 16, 2021","As we are very regular guest we really like the buffet of seasonal taste. Food was so good, their tempura section and sushi was just awesome. Nihari i like most.",5.0
"November 12, 2021",Seasonal taste provide best brunch in town. There food and service are just best in town. Rafiq saheb gives us always best service in town,5.0
"November 12, 2021",Seasonal taste is bery good restaurant in dhaka . Usually we come here for gor dinner but today we come for the sensational brunch we really like it,5.0
"November 5, 2021","We really enjoyed their dinner buffet, though it was rush but food was just wow. Specially their pasta and dessert item is just mouthwatering. Mr. Rafiq always treat use wonderfully. His service i will give him 10 out 10. Also Jannat always gives use a...More",5.0
"November 5, 2021",Seasonal taste is the best restaurant in my view. Rafiq was very good at service. He always taking care us which really makes us happy. JaNnat is very cooperative server,5.0
"October 30, 2021",Seasonal taste restaurant is one of the best restaurant in town.. food and service just excellent .....thanks .....,5.0
"October 29, 2021",Excellent food seasonal taste restaurant... Food quality is good..Ishrat is very good at service . We had a wonderful experience in here come and enjoy the seasonal tastes. Thanks,5.0
"October 29, 2021",The westin dhaka seasonal restaurant is a best place for dining & for business meeting.staff are very friendly.,5.0
"October 29, 2021",Best restaurant seasonal taste food and service just excellent...... special thanks to ms Ishrat ........,5.0
"October 29, 2021",The food of seasonal taste restaurant is awesome. Variety of food.specially the live station. Wonderful,5.0
"October 29, 2021",Very nice food The westin dhaka seasonal tastes restaurant.I enjoyed the food. everything was very good,5.0
"October 29, 2021",What a nice restaurant in dhaka city city! I reallyenjoyed with myfriend.Everything was outstanding.,5.0
"October 29, 2021",Good food. Good ambience .... Lots of choices their. And good place that I have ever seen. Overall Just wow ...,5.0
"October 29, 2021",Seasonal taste restaurant is one of the best restaurant in town. Their food and service are excellent. Overall our experience are good,5.0
"October 26, 2021",Mind blowibg taste with awwsone servuce by Mr.Touhid & Mr. Rafique. Thats why we like to come again & again.,5.0
"October 24, 2021","Seasonal taste is very good place for all. All the food are very tasty and mouthwatering. Specially I liked their live sections, in one word it’s just WOW. No one can’t compare in this buffet with other buffet in city but price is little bit...More",5.0
"October 22, 2021","Very nice premises and well behaved staff. But one thing I love in Westin, is it's Buffet. They serve buffet dinner in Seasonal Tastes Restaurant. The number of foods there is just too much. Everyone will find something to their liking. I am personally a...More",5.0
"October 22, 2021","We are from Italy, so we came for dinner here, it's a huge buffet. Jannat is very good at service. Her service amazed us. He gave us lots of information from this hotel which really make us helpful",5.0
"October 22, 2021",Food are good…. Service are extremely good…. Fully recommended place is this…. Jannat are very good at service,5.0
"October 22, 2021",All foods are very good and also pastry item was just mouthwatering....... jannat are very good at service.... though we maintain hijab so always take care of it,5.0
"October 22, 2021",Seasonal taste is my most favourite place .... Their service and food quality are great .....jannat is very cooperative staff that we can say...,5.0
"October 22, 2021",We come for the brunch its really worth it. Their food service are fully satisfied. Also our kids very enjoying their swimming pool. Thanks for the hospitality special tganks to jannat and mittela they are very good and welcoming,5.0
"October 21, 2021",Very enjoyable variety of more than 180 items in dinner at westin dhaka. All items are very fresh & environment is also grand .I enjoyed the variety of delicious fishes & salad.,5.0
"October 20, 2021","It was an amazing day here in the Westin, Dhaka. The foods are really delicious and mouth-watering. Specially I liked the lamb rib, and beef rolls. I recommend you to have dinner here with your family. Thanks to the cook who spend much time to...More",5.0
"October 19, 2021",Sesonal taste Restaurant food just wow........... good service ........thanks great service to the restaurant staff,5.0
"October 16, 2021",Good food and good service as always Comparing other brunch seasonal tastes brunch is different so we enjoyed it. Specially thanks to jannat who help and describe us all.,5.0
"October 15, 2021",excellent food.. excellent service. wonderful environment and ambience...we are hoping to come back again and again... overall satisfying thanks,5.0
"October 15, 2021",The food was great and the the service was very satisfactory. Jannat was speally humble and attentive.,5.0
"October 15, 2021","It was satisfactory, the food quality was excellent and the servers were quite humble, specially Jannat, she was very attentive. And helpful",5.0
"October 14, 2021","Food was good specially Desert items,...... paprichat, and salad.....seasonal taste restaurant good place",5.0
"October 14, 2021",Just Wow service... Food excellent.the best place seasonal taste restaurant. Mr. Rafique always active..special thanks ms Ishrat,5.0
"October 13, 2021",It’s really a delicious dinner after rtn fm USA The service are much more improved though Pandemic The stuffs are taking utmost care Special Thanks to Ishrat / Mahbub & Rafiq for taking care God bless Westin God bless the chefs,5.0
"October 12, 2021",Theis is 2nd time to enjoy with tastes Restaurant.Nice behaves. Friendly. Verry Cooperative. Miss you all back again,5.0
"October 9, 2021","This was my first visit to Seasonal Taste - Westin Dhaka and it turned out to be such an amazing dining experience. The food quality is super excellent overall - be it the starter menu, main entree, or dessert. The dining arrangement is outstanding and...More",5.0
"October 9, 2021",Ishrat is really so kind and westin food also as per standard is pleasure for me to came thank u for your hospitality,5.0
"October 9, 2021",The Westin Dhaka at seasonal taste Restaurant . There ambiance food quality service specially ms Ishrat was great. She was help us to selected good food.. Thanks,5.0
"October 9, 2021",My wife and I enjoyed good food and great service at seasonal tastes of Westin. The hospitality team greeted us with smile and genuine Bangladeshi warmth. Maintained good hygiene and softly guided the guests through the Covid protocol. We wish the team success.,5.0
"October 9, 2021","We have attended today, such a delightful experience it is. So nice the people around, with charming atmosphere, want to come back again with my family. Debasish",5.0
"October 8, 2021","Wow, what a lovely service & food was very delicious. It's a lovely place to dine.specially the mutton nihari was excellent.",5.0
"October 8, 2021","Excellent food quality. Excellent staffs. Environment is wonderful, live kitchen is just awesome, kebabs are fantastic.",5.0
"October 8, 2021","Restaurant is excellent💯👍, babies like the foods very much. European, continental and Japanese foods are always available. Staffs are very Friendly. Live kitchen is excellent.",5.0
"October 7, 2021",Seasonal taste restaurant Food was great. Loved the tempuras and sushis. And service was good……………..,5.0
"October 7, 2021",Service was good. Very cordially received. Cooperation was excellent. Food quality is good. Safety measures taken nicely. Moin verry friendly,5.0
"October 7, 2021",I enjoyed the dinner. service were vry good. Specially desert are very tasty. All Over excellent. I Will be back,5.0
"October 7, 2021",We have got better support and service from Mr. Moin. All good and environment was so friendly comfy.,5.0
